project,rBug@1,rrBug@1,tBug@1,rBug@3,rrBug@3,tBug@3,rBug@5,rrBug@5,tBug@5,rBug@10,rrBug@10,tBug@10,rBug@20,rrBug@20,tBug@20,rFirstHit,rrFirstHit,tFirstHit
performance-362-172-bug一比分V1.1.0测试_1470654365+11.csv,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,1.0,1.0,1.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+111.csv,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,3.0,3.0,9.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+123.csv,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,23.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+18.csv,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.3333333333333333,3.0,3.0,2.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+24.csv,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,3.0,3.0,9.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+39.csv,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.3,3.0,3.0,2.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+48.csv,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,3.0,3.0,18.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+69.csv,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.0,3.0,10.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+82.csv,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.6,0.6,0.2,3.0,3.0,7.0,
performance-362-172-bug一比分V1.1.0测试_1470654365+92.csv,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.75,0.75,0.5,3.0,3.0,14.0,
performance-363-124-bug环信客服V1.7测试_1470654388+102.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,17.0,17.0,
performance-363-124-bug环信客服V1.7测试_1470654388+18.csv,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.3333333333333333,4.0,4.0,1.0,
performance-363-124-bug环信客服V1.7测试_1470654388+2.csv,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.5294117647058824,1.0,1.0,2.0,
performance-363-124-bug环信客服V1.7测试_1470654388+22.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.375,0.375,0.125,0.5,0.5,0.25,4.0,4.0,4.0,
performance-363-124-bug环信客服V1.7测试_1470654388+29.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.2857142857142857,4.0,4.0,9.0,
performance-363-124-bug环信客服V1.7测试_1470654388+41.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,4.0,4.0,6.0,
performance-363-124-bug环信客服V1.7测试_1470654388+50.csv,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.2,4.0,4.0,3.0,
performance-363-124-bug环信客服V1.7测试_1470654388+56.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.5,0.0,4.0,4.0,31.0,
performance-363-124-bug环信客服V1.7测试_1470654388+90.csv,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.0,4.0,2.0,
performance-363-124-bug环信客服V1.7测试_1470654388+95.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,4.0,4.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+11.csv,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.5454545454545454,1.0,1.0,1.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+15.csv,0.1,0.1,0.0,0.2,0.2,0.0,0.3,0.3,0.1,0.3,0.3,0.2,0.6,0.5,0.6,1.0,1.0,5.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+25.csv,0.125,0.125,0.125,0.125,0.125,0.375,0.125,0.125,0.375,0.125,0.125,0.5,0.625,0.625,0.625,1.0,1.0,1.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+31.csv,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.6,0.6,0.4,1.0,1.0,2.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+39.csv,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,15.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+4.csv,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.6428571428571429,0.42857142857142855,1.0,1.0,1.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+57.csv,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,2.0,1.0,
performance-364-73-bug微乐杂志锁屏测试_1470654359+61.csv,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+106.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,47.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+25.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,13.0,14.0,16.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+3.csv,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.47368421052631576,2.0,2.0,3.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+44.csv,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.4444444444444444,9.0,5.0,1.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+48.csv,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.25,0.375,0.25,0.25,0.625,0.625,0.5,5.0,5.0,2.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+54.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.5,5.0,5.0,9.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+68.csv,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.75,0.5,7.0,5.0,3.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+74.csv,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,7.0,3.0,7.0,
performance-365-166-bug风迹V1.0.8测试_1470654360+84.csv,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,16.0,3.0,19.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+102.csv,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.2,31.0,2.0,11.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+116.csv,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,48.0,2.0,13.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+134.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,41.0,41.0,10.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+147.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,24.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+17.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.15789473684210525,4.0,4.0,7.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+28.csv,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.058823529411764705,4.0,4.0,2.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+33.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.1875,0.1875,0.125,10.0,10.0,16.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+54.csv,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.2857142857142857,3.0,3.0,8.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+67.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,8.0,11.0,5.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+76.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.3,8.0,9.0,7.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+8.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.1,0.05,0.2,0.2,0.15,4.0,4.0,6.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+86.csv,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.4444444444444444,15.0,3.0,3.0,
performance-366-206-bug通辽碧桂园V2.07.160526测试_1470654364+93.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,17.0,4.0,4.0,
performance-367-76-bug链保V3.1.9测试_1470654359+17.csv,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,7.0,7.0,1.0,
performance-367-76-bug链保V3.1.9测试_1470654359+21.csv,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.25,0.125,0.125,0.25,0.375,0.375,0.5,7.0,7.0,1.0,
performance-367-76-bug链保V3.1.9测试_1470654359+28.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,7.0,7.0,5.0,
performance-367-76-bug链保V3.1.9测试_1470654359+36.csv,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.6,0.2,0.2,0.8,8.0,8.0,1.0,
performance-367-76-bug链保V3.1.9测试_1470654359+40.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.5,0.75,0.75,1.0,8.0,8.0,4.0,
performance-367-76-bug链保V3.1.9测试_1470654359+48.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,5.0,7.0,6.0,
performance-367-76-bug链保V3.1.9测试_1470654359+57.csv,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,3.0,3.0,
performance-368-166-bug米信V4.1.6测试_1470654360+10.csv,0.05,0.0,0.0,0.1,0.05,0.05,0.15,0.1,0.05,0.2,0.15,0.1,0.25,0.25,0.25,1.0,3.0,3.0,
performance-368-166-bug米信V4.1.6测试_1470654360+112.csv,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,4.0,2.0,2.0,
performance-368-166-bug米信V4.1.6测试_1470654360+117.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,20.0,25.0,10.0,
performance-368-166-bug米信V4.1.6测试_1470654360+130.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,7.0,15.0,14.0,
performance-368-166-bug米信V4.1.6测试_1470654360+148.csv,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,9.0,
performance-368-166-bug米信V4.1.6测试_1470654360+19.csv,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2222222222222222,1.0,1.0,4.0,
performance-368-166-bug米信V4.1.6测试_1470654360+3.csv,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,4.0,4.0,
performance-368-166-bug米信V4.1.6测试_1470654360+30.csv,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.2,0.2,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.2,1.0,1.0,8.0,
performance-368-166-bug米信V4.1.6测试_1470654360+41.csv,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,
performance-368-166-bug米信V4.1.6测试_1470654360+47.csv,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,3.0,3.0,9.0,
performance-368-166-bug米信V4.1.6测试_1470654360+61.csv,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,4.0,3.0,1.0,
performance-368-166-bug米信V4.1.6测试_1470654360+65.csv,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,3.0,3.0,16.0,
performance-368-166-bug米信V4.1.6测试_1470654360+84.csv,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.25,0.125,0.125,3.0,9.0,7.0,
performance-368-166-bug米信V4.1.6测试_1470654360+94.csv,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,3.0,15.0,15.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+105.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.3,0.2,0.2,5.0,6.0,7.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+115.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,5.0,5.0,8.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+12.csv,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.27586206896551724,0.27586206896551724,0.1724137931034483,0.3448275862068966,0.3448275862068966,0.1724137931034483,1.0,1.0,3.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+126.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.125,0.0,0.375,0.25,0.125,5.0,5.0,11.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+140.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,4.0,5.0,13.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+156.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,4.0,6.0,16.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+178.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,17.0,19.0,7.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+188.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.0,19.0,18.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+209.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.0,16.0,29.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+24.csv,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.0,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.2916666666666667,0.2916666666666667,0.20833333333333334,1.0,1.0,9.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+241.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,46.0,44.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+40.csv,0.05,0.05,0.0,0.05,0.05,0.0,0.05,0.05,0.1,0.15,0.15,0.15,0.25,0.25,0.25,1.0,1.0,4.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+50.csv,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.23529411764705882,6.0,6.0,2.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+55.csv,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.1875,0.1875,0.1875,0.25,1.0,1.0,5.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+67.csv,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,1.0,1.0,4.0,
performance-369-297-bug德升4567V1.4.7测试_1470654363+74.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.3333333333333333,0.25,0.0,7.0,10.0,26.0,
performance-37-31-百度股市通测试-New_1463737393+14.csv,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,
performance-37-31-百度股市通测试-New_1463737393+3.csv,0.0,0.0,0.2,0.2,0.2,0.4,0.4,0.4,0.6,1.0,1.0,0.8,1.0,1.0,0.8,2.0,2.0,1.0,
performance-370-98-bug匠多宝V1.0测试_1470654362+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,41.0,
performance-371-172-bug口袋锦囊V3.0.1测试_1470654362+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,60.0,
performance-372-39-bug小飞侠V1.0测试_1470654361+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,10.0,13.0,
performance-373-44-bug直播Live_1470654358+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,19.0,
performance-374-98-bug中融宝V3.3.0测试_1470654361+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,30.0,
performance-375-99-bug鸿运智软_1470654357+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,13.0,13.0,29.0,
performance-376-107-bug游侠客_1470654359+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,40.0,
performance-377-132-bug世纪开元V1.0测试_1470654361+2.csv,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,3.0,14.0,40.0,
performance-378-41-bug360免费WiFiV3.8.5测试_1470654356+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,13.0,
performance-379-79-bug猫王联盟V3.0.0603测试_1470654355+2.csv,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,
performance-38-61-百度浏览器 内核T5V6测试_1463737415+16.csv,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,2.0,2.0,1.0,
performance-38-61-百度浏览器 内核T5V6测试_1463737415+23.csv,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,2.0,2.0,6.0,
performance-38-61-百度浏览器 内核T5V6测试_1463737415+32.csv,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,
performance-380-93-bug麦子学院V4.0.0.13测试_1470654356+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,20.0,37.0,
performance-381-94-bug爱海购V1.4测试_1470654356+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,27.0,
performance-382-101-bug出游宝V0.9.2测试_1470654358+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,51.0,
performance-383-112-bug行知宝V1.6.6测试_1470654355+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,29.0,36.0,
performance-384-118-bugQQ日本版V3.0测试_1470654358+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,16.0,38.0,
performance-385-119-bug琥珀V1.0.0测试_1470654356+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.0,15.0,31.0,
performance-386-130-bugwifi369V1.0测试_1470654357+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,41.0,49.0,
performance-387-135-bug代盐V1.0.5测试_1470654354+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,8.0,8.0,40.0,
performance-388-57-bug百度贴吧V7.4.5测试_1470654358+2.csv,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,
performance-389-141-bug好善乐购V2.1.0测试_1470654354+2.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,17.0,17.0,29.0,
